Airline,Cancelled,CRSDepTime,CRSElapsedTime,Distance,Quarter,Month,DayofMonth,DayOfWeek,OriginAirportID,OriginStateName,OriginWac,DestAirportID,DestStateName,DestWac,CRSArrTime,DistanceGroup
3,False,1235,67.0,190.0,1,2,9,3,10423,42,74,11298,42,74,1342,1
17,False,800,102.0,403.0,2,5,27,5,13198,23,64,13930,11,41,942,2
7,False,1927,89.0,425.0,2,5,19,4,13495,16,72,10397,8,34,2156,2
18,False,1245,70.0,271.0,1,3,22,2,14730,15,52,13232,11,41,1255,2
14,False,1036,162.0,899.0,2,6,28,2,11697,7,33,11278,47,38,1318,4
17,False,530,152.0,844.0,1,2,6,7,11638,4,91,11292,5,82,902,4
20,False,1143,129.0,775.0,2,6,29,3,10423,42,74,11292,5,82,1252,4
12,False,745,345.0,2762.0,1,3,11,5,12173,9,2,12889,26,85,1530,11
17,False,546,109.0,500.0,2,5,5,4,11973,22,53,11298,42,74,735,3
13,False,2045,79.0,344.0,2,5,18,3,14057,35,92,10713,10,83,2304,2
20,False,910,143.0,679.0,3,7,7,4,14771,4,91,14747,48,93,1133,3
18,False,820,75.0,196.0,1,2,4,5,11292,5,82,13502,5,82,935,1
18,False,1100,80.0,417.0,1,3,25,5,14831,4,91,14679,4,91,1220,2
7,False,1954,171.0,1005.0,2,5,26,4,15304,7,33,12478,30,22,2245,5
3,False,700,153.0,920.0,2,5,5,4,14100,36,23,15304,7,33,933,4
16,False,1629,135.0,660.0,1,1,21,5,12953,30,22,12339,12,42,1844,3
7,False,1940,145.0,867.0,1,3,2,3,14747,48,93,12889,26,85,2205,4
17,False,1220,222.0,1437.0,1,1,23,7,10713,10,83,13930,11,41,1702,6
17,False,1328,136.0,846.0,1,2,4,5,11298,42,74,14696,12,42,1644,4
3,False,2023,106.0,547.0,2,6,8,3,11057,31,36,14986,7,33,2209,3
5,False,1743,82.0,296.0,1,3,13,7,14576,30,22,11278,47,38,1905,2
7,False,1545,194.0,1197.0,3,7,19,2,14027,7,33,10721,19,13,1859,5
20,False,1700,355.0,2615.0,2,6,24,5,12892,4,91,12982,9,2,1955,11
8,False,1700,61.0,166.0,3,7,31,7,11267,33,44,11433,20,43,1801,1
14,False,2036,323.0,2586.0,1,3,12,6,14771,4,91,12478,30,22,559,11
14,False,2000,140.0,636.0,1,1,14,5,12478,30,22,10994,39,37,2220,3
20,False,525,142.0,909.0,2,5,3,2,14893,4,91,11292,5,82,847,4
18,False,540,130.0,872.0,2,5,31,2,14107,2,81,10423,42,74,950,4
20,False,720,45.0,129.0,1,1,11,2,14955,43,5,12016,43,5,805,1
7,False,1422,77.0,341.0,2,5,13,5,10397,8,34,12448,22,53,1439,2
17,False,2102,153.0,926.0,1,3,3,4,14869,45,87,15370,34,73,35,4
18,False,1620,150.0,821.0,1,1,15,6,10397,8,34,13871,25,65,1750,4
5,False,1723,95.0,413.0,3,7,26,2,13230,36,23,11057,31,36,1858,2
17,False,1033,114.0,409.0,1,3,4,5,10693,41,54,13930,11,41,1227,2
10,False,932,151.0,895.0,1,2,22,2,13204,7,33,11042,33,44,1203,4
3,False,1446,173.0,1119.0,2,6,3,5,11298,42,74,11697,7,33,1839,5
9,False,645,59.0,134.0,1,3,30,3,11982,42,74,11298,42,74,744,1
18,False,810,65.0,324.0,3,7,23,6,12954,4,91,14831,4,91,915,2
17,False,1253,100.0,501.0,3,7,29,5,11638,4,91,14869,45,87,1533,3
16,False,700,134.0,828.0,2,4,29,5,12451,7,33,12478,30,22,914,4
3,False,600,104.0,489.0,1,1,6,4,10994,39,37,13303,7,33,744,2
18,False,520,125.0,770.0,2,6,18,6,11292,5,82,15016,23,64,825,4
18,False,730,165.0,1105.0,2,4,17,7,13232,11,41,14635,7,33,1115,5
15,False,1245,61.0,182.0,2,6,17,5,12264,47,38,14122,36,23,1346,1
14,False,2145,82.0,209.0,2,5,9,1,12478,30,22,15096,30,22,2307,1
7,False,1150,413.0,2994.0,1,2,16,3,14869,45,87,12173,9,2,1543,11
3,False,1841,278.0,1744.0,1,1,9,7,13930,11,41,12892,4,91,2119,7
3,False,820,173.0,992.0,2,6,3,5,14100,36,23,11697,7,33,1113,4
18,False,635,145.0,979.0,2,4,18,1,15016,23,64,14635,7,33,1000,4
17,False,1705,76.0,228.0,1,3,16,3,13485,50,45,13487,21,63,1821,1
15,False,1458,159.0,927.0,3,7,8,5,13502,5,82,12266,42,74,1837,4
5,False,1900,52.0,88.0,1,1,10,1,11057,31,36,10868,39,37,1952,1
7,False,1138,152.0,932.0,2,6,13,1,11697,7,33,11193,15,52,1410,4
19,False,2132,185.0,1237.0,1,1,9,7,11697,7,33,10721,19,13,37,5
20,False,1540,265.0,1605.0,1,2,16,3,11618,28,21,11292,5,82,1805,7
7,False,2010,98.0,391.0,3,7,22,5,11292,5,82,14869,45,87,2148,2
20,False,2359,235.0,1754.0,3,7,22,5,11292,5,82,10721,19,13,554,8
20,False,2105,94.0,416.0,2,6,15,3,13930,11,41,13871,25,65,2239,2
8,False,1145,104.0,503.0,2,4,22,5,12951,16,72,10397,8,34,1429,3
10,False,1647,129.0,616.0,1,2,25,5,13204,7,33,10693,41,54,1756,3
17,False,625,75.0,306.0,1,3,15,2,11587,20,43,11433,20,43,740,2
20,False,700,123.0,607.0,3,7,7,4,15096,30,22,13930,11,41,803,3
16,False,2020,94.0,319.0,1,2,16,3,11618,28,21,14122,36,23,2154,2
5,False,1006,130.0,683.0,2,6,23,4,14307,38,15,11057,31,36,1216,3
18,True,1850,65.0,272.0,1,1,6,4,15016,23,64,10693,41,54,1955,2
17,False,1955,142.0,612.0,2,6,10,5,11278,47,38,13930,11,41,2117,3
7,False,1100,372.0,2422.0,2,4,29,5,12478,30,22,14747,48,93,1412,10
20,False,1914,181.0,1024.0,3,7,11,1,11292,5,82,14747,48,93,2115,5
7,False,1021,104.0,453.0,1,1,6,4,10397,8,34,12992,3,71,1105,2
17,False,1345,104.0,483.0,1,1,21,5,11292,5,82,11775,40,67,1629,2
7,False,705,324.0,2446.0,2,4,19,2,14679,4,91,12478,30,22,1529,10
9,True,550,89.0,215.0,1,1,2,7,13076,50,45,13930,11,41,719,1
2,False,1055,166.0,1188.0,2,6,15,3,13871,25,65,14112,7,33,1441,5
20,False,815,82.0,288.0,1,2,25,5,11042,33,44,12264,47,38,937,2
18,False,655,185.0,1242.0,2,5,2,1,13198,23,64,11697,7,33,1100,5
11,False,1330,131.0,763.0,1,1,16,7,13930,11,41,10785,46,16,1641,4
7,False,2055,120.0,667.0,1,3,27,7,11433,20,43,10994,39,37,2255,3
14,False,1356,172.0,1148.0,2,4,20,3,14027,7,33,14307,38,15,1648,5
3,False,1900,194.0,1336.0,2,6,8,3,11298,42,74,15096,30,22,2314,6
3,False,1205,254.0,1916.0,1,1,23,7,12889,26,85,11057,31,36,1919,8
15,False,1218,262.0,1416.0,2,5,25,3,12953,30,22,12266,42,74,1540,6
7,False,1320,142.0,752.0,2,6,9,4,10721,19,13,11193,15,52,1542,4
12,False,1335,320.0,2457.0,2,6,26,7,12982,9,2,13796,4,91,2155,10
3,False,538,122.0,550.0,1,3,3,4,15016,23,64,11298,42,74,740,3
7,False,1515,167.0,1042.0,2,6,3,5,13487,21,63,10423,42,74,1802,5
18,False,505,90.0,414.0,2,6,29,3,12889,26,85,14771,4,91,635,2
18,False,635,165.0,1189.0,2,6,1,3,13204,7,33,14843,37,3,920,5
3,False,2230,279.0,2078.0,3,7,19,2,13891,4,91,11057,31,36,609,9
18,False,1515,70.0,327.0,2,5,18,3,10821,18,35,14307,38,15,1625,2
18,False,720,160.0,1078.0,2,4,9,6,13198,23,64,14986,7,33,1100,5
17,False,1652,185.0,1024.0,2,6,1,3,14730,15,52,11292,5,82,1757,5
3,False,1034,337.0,2296.0,1,2,26,6,11057,31,36,14771,4,91,1311,10
9,False,1715,109.0,501.0,2,4,3,7,13930,11,41,13290,14,62,1904,3
8,False,1436,92.0,430.0,3,7,29,5,11003,13,61,11433,20,43,1708,2
14,False,920,179.0,1076.0,2,4,1,5,11697,7,33,12953,30,22,1219,5
18,False,730,85.0,486.0,2,5,10,2,12889,26,85,10140,29,86,955,2
1,False,1830,222.0,1448.0,1,3,22,2,14747,48,93,10299,1,1,2112,6
19,False,2050,148.0,829.0,3,7,18,1,13204,7,33,12339,12,42,2318,4
9,False,1204,116.0,460.0,1,1,10,1,13198,23,64,11298,42,74,1400,2
18,False,1755,70.0,296.0,1,3,21,1,10800,4,91,14831,4,91,1905,2
9,False,700,89.0,235.0,2,4,15,5,11433,20,43,13930,11,41,729,1
3,False,1649,125.0,632.0,1,1,7,5,11057,31,36,11697,7,33,1854,3
3,False,1248,66.0,130.0,1,1,14,5,14492,31,36,11057,31,36,1354,1
20,False,1730,379.0,2565.0,2,5,4,3,11618,28,21,14771,4,91,2049,11
7,False,1900,243.0,1590.0,3,7,8,5,10397,8,34,14869,45,87,2103,7
3,True,1947,173.0,926.0,1,2,23,3,11066,33,44,11298,42,74,2140,4
16,False,2107,98.0,444.0,2,6,27,1,11278,47,38,10994,39,37,2245,2
19,False,1740,84.0,274.0,2,6,5,7,10158,28,21,10721,19,13,1904,2
1,False,1410,140.0,834.0,3,7,7,4,12892,4,91,14057,35,92,1630,4
14,False,1024,161.0,1046.0,2,4,25,1,11697,7,33,14843,37,3,1305,5
3,False,729,160.0,719.0,1,3,28,1,11618,28,21,13930,11,41,909,3
20,False,615,191.0,1091.0,1,2,21,1,11042,33,44,12266,42,74,826,5
3,False,857,167.0,1119.0,2,5,22,7,11298,42,74,11697,7,33,1244,5
17,False,1540,70.0,230.0,2,5,2,1,11292,5,82,11122,51,88,1650,1
13,False,1850,128.0,733.0,1,2,20,7,14771,4,91,11884,48,93,2058,3
17,False,925,139.0,866.0,1,3,14,1,14869,45,87,13851,34,73,1244,4
17,False,928,192.0,1195.0,3,7,11,1,14869,45,87,12266,42,74,1340,5
7,False,1734,96.0,334.0,1,2,22,2,13930,11,41,13487,21,63,1910,2
18,False,1430,120.0,587.0,2,4,10,7,10821,18,35,10693,41,54,1530,3
4,False,1727,84.0,257.0,1,2,21,1,14576,30,22,14100,36,23,1851,2
19,False,1555,178.0,1139.0,2,5,1,7,13198,23,64,12889,26,85,1653,5
14,False,2027,182.0,1097.0,3,7,4,1,11697,7,33,12197,30,22,2329,5
7,False,1835,306.0,1979.0,1,1,31,1,11433,20,43,12892,4,91,2041,8
14,False,1725,374.0,2537.0,3,7,10,7,10721,19,13,14057,35,92,2039,11
5,False,1935,65.0,142.0,1,2,7,1,13931,47,38,11278,47,38,2040,1
18,False,640,75.0,308.0,2,5,8,7,12892,4,91,14831,4,91,755,2
7,False,1232,168.0,1084.0,2,5,7,6,14635,7,33,11433,20,43,1520,5
16,False,1100,112.0,463.0,1,3,22,2,11618,28,21,11066,33,44,1252,2
8,False,919,173.0,888.0,3,7,13,3,12953,30,22,15016,23,64,1112,4
16,False,1723,147.0,599.0,2,4,20,3,11057,31,36,13930,11,41,1850,3
17,False,1033,83.0,262.0,1,3,28,1,14689,4,91,14771,4,91,1156,2
18,False,1635,65.0,231.0,1,1,11,2,12954,4,91,12889,26,85,1740,1
19,False,1430,112.0,453.0,2,6,21,2,14100,36,23,11433,20,43,1622,2
1,False,1715,59.0,129.0,1,1,17,1,14057,35,92,14747,48,93,1814,1
14,False,630,176.0,1182.0,1,3,28,1,13495,16,72,12478,30,22,1026,5
15,False,1220,146.0,925.0,1,3,5,6,12266,42,74,10994,39,37,1546,4
17,False,1545,98.0,482.0,2,5,28,6,10747,42,74,11298,42,74,1723,2
18,False,915,235.0,1440.0,1,1,13,4,13930,11,41,14107,2,81,1210,6
7,False,810,101.0,425.0,1,1,20,4,10397,8,34,13495,16,72,851,2
18,False,510,215.0,1587.0,2,4,24,7,12889,26,85,10693,41,54,1045,7
17,False,1702,129.0,679.0,1,3,31,4,14747,48,93,14771,4,91,1911,3
8,False,1510,45.0,106.0,3,7,6,3,10397,8,34,10980,41,54,1555,1
18,False,800,65.0,223.0,3,7,23,6,12889,26,85,10800,4,91,905,1
8,False,600,80.0,209.0,2,6,2,4,15096,30,22,12478,30,22,720,1
7,False,1007,84.0,332.0,2,6,1,3,10397,8,34,13244,41,54,1031,2
3,False,1430,321.0,2504.0,1,3,31,4,12758,9,2,12892,4,91,2251,11
13,False,1115,155.0,894.0,2,6,29,3,12889,26,85,14004,48,93,1350,4
20,False,945,188.0,937.0,1,1,10,1,11618,28,21,13204,7,33,1253,4
17,False,1335,123.0,626.0,1,3,30,3,11066,33,44,13487,21,63,1438,3
18,False,1915,85.0,448.0,1,2,1,2,10693,41,54,11042,33,44,2140,2
7,False,1622,193.0,1121.0,2,6,19,7,13204,7,33,10721,19,13,1935,5
20,False,739,86.0,315.0,3,7,3,7,11042,33,44,13930,11,41,805,2
18,False,1135,45.0,73.0,2,6,10,5,11292,5,82,11109,5,82,1220,1
17,False,1317,133.0,637.0,2,4,28,4,14783,23,64,11292,5,82,1430,3
17,False,1045,87.0,251.0,2,6,24,5,11413,5,82,11292,5,82,1212,2
9,False,1239,188.0,1251.0,1,1,8,6,13198,23,64,13303,7,33,1647,6
12,False,2015,46.0,163.0,2,5,19,4,12758,9,2,12173,9,2,2101,1
5,False,2033,152.0,742.0,1,1,26,3,11057,31,36,11003,13,61,2205,3
7,False,1034,66.0,300.0,3,7,17,7,11953,7,33,10397,8,34,1140,2
14,False,515,169.0,1189.0,2,6,22,3,13204,7,33,14843,37,3,804,5
17,False,645,122.0,411.0,1,3,17,4,11109,5,82,14869,45,87,847,2
20,False,925,282.0,1721.0,1,2,7,1,13930,11,41,14747,48,93,1207,7
11,True,2129,80.0,172.0,3,7,28,4,11618,28,21,12397,30,22,2249,1
17,False,1940,155.0,809.0,1,2,14,1,12266,42,74,11109,5,82,2115,4
7,False,1103,182.0,1069.0,2,4,19,2,12478,30,22,11697,7,33,1405,5
17,False,1624,66.0,157.0,3,7,31,7,11823,12,42,13930,11,41,1630,1
18,False,1155,180.0,1103.0,3,7,2,6,13303,7,33,10423,42,74,1355,5
3,False,1300,300.0,2311.0,2,4,17,7,12892,4,91,11278,47,38,2100,10
8,False,614,77.0,292.0,2,5,4,3,14524,47,38,12953,30,22,731,2
17,False,700,152.0,751.0,2,4,9,6,15376,2,81,14771,4,91,932,4
13,False,1930,90.0,437.0,1,3,5,6,10713,10,83,14893,4,91,2000,2
3,False,1100,181.0,1089.0,2,4,11,1,12478,30,22,13303,7,33,1401,5
17,False,1115,89.0,420.0,1,1,8,6,11292,5,82,12278,14,62,1344,2
18,False,1150,90.0,472.0,3,7,27,3,11292,5,82,13871,25,65,1420,2
20,False,815,230.0,1400.0,2,4,26,2,11618,28,21,12266,42,74,1105,6
3,False,1615,159.0,936.0,3,7,25,1,11057,31,36,11298,42,74,1754,4
20,False,605,67.0,224.0,2,6,25,6,14492,31,36,12264,47,38,712,1
19,False,2032,193.0,1145.0,3,7,9,6,11433,20,43,13303,7,33,2345,5
20,False,1604,276.0,1744.0,1,1,13,4,13930,11,41,12892,4,91,1840,7
18,False,615,85.0,404.0,2,4,5,2,10397,8,34,13204,7,33,740,2
10,False,1255,200.0,1101.0,1,3,14,1,12391,30,22,14635,7,33,1615,5
7,False,600,93.0,387.0,2,4,23,6,10620,24,84,14869,45,87,733,2
7,False,1252,228.0,1535.0,3,7,24,7,13487,21,63,12892,4,91,1440,7
18,False,615,160.0,919.0,2,5,28,6,10821,18,35,14635,7,33,855,4
18,False,1255,155.0,888.0,2,5,16,1,12953,30,22,15016,23,64,1430,4
7,False,1240,87.0,404.0,1,1,20,4,10397,8,34,13204,7,33,1407,2
11,False,1445,61.0,100.0,1,3,16,3,14524,47,38,12264,47,38,1546,1
14,False,1444,195.0,1069.0,2,5,29,7,12478,30,22,11697,7,33,1759,5
18,False,1415,100.0,491.0,1,3,23,3,10693,41,54,13198,23,64,1555,2
3,False,1207,118.0,602.0,1,1,4,2,11292,5,82,14107,2,81,1405,3
18,False,1545,75.0,308.0,1,2,4,5,12892,4,91,14831,4,91,1700,2
18,False,805,80.0,342.0,1,2,27,7,14831,4,91,14908,4,91,925,2
8,False,1215,70.0,207.0,1,1,30,7,11433,20,43,15380,20,43,1325,1
3,False,1915,122.0,631.0,2,6,8,3,10693,41,54,11298,42,74,2117,3
11,False,1640,103.0,515.0,2,5,29,7,11618,28,21,14231,17,12,1823,3
16,False,1235,129.0,589.0,3,7,2,6,11193,15,52,12478,30,22,1444,3
20,False,1245,133.0,588.0,2,5,6,5,12264,47,38,13930,11,41,1358,3
18,False,1715,205.0,1450.0,2,6,16,4,14831,4,91,11259,42,74,2240,6
18,False,2115,90.0,442.0,3,7,11,1,10693,41,54,14492,31,36,2345,2
18,False,710,165.0,1072.0,3,7,17,7,13204,7,33,14307,38,15,955,5
0,False,1732,88.0,296.0,2,6,1,3,12264,47,38,15096,30,22,1900,2
19,False,1445,161.0,985.0,2,5,28,6,11298,42,74,13204,7,33,1826,4
16,False,1234,131.0,659.0,2,6,17,5,14730,15,52,12953,30,22,1445,3
1,False,1200,55.0,253.0,2,4,27,3,10170,1,1,10299,1,1,1255,2
7,False,612,178.0,1175.0,1,2,25,5,11884,48,93,13487,21,63,1110,5
16,False,1529,118.0,425.0,3,7,19,2,12478,30,22,11042,33,44,1727,2
18,False,1900,65.0,223.0,2,4,19,2,12889,26,85,10800,4,91,2005,1
17,False,1300,88.0,334.0,2,4,18,1,13487,21,63,13930,11,41,1428,2
18,False,1010,150.0,942.0,2,4,14,4,10693,41,54,10721,19,13,1340,4
7,False,615,101.0,528.0,3,7,24,7,13487,21,63,11433,20,43,856,3
19,False,1016,284.0,1947.0,3,7,22,5,10397,8,34,12892,4,91,1200,8
0,False,1550,61.0,161.0,1,2,23,3,13930,11,41,10408,50,45,1651,1
18,False,2040,75.0,362.0,1,2,1,2,13796,4,91,13891,4,91,2155,2
12,False,1130,35.0,84.0,1,2,16,3,12758,9,2,13830,9,2,1205,1
17,False,2105,105.0,466.0,1,2,7,1,11292,5,82,15048,13,61,2350,2
18,False,1010,90.0,472.0,1,3,12,6,11292,5,82,13871,25,65,1240,2
8,False,1443,176.0,1029.0,2,6,9,4,13487,21,63,12478,30,22,1839,5
19,False,1235,160.0,1140.0,2,5,20,5,11697,7,33,15027,44,4,1515,5
4,False,755,136.0,642.0,3,7,29,5,14524,47,38,13930,11,41,911,3
20,False,1755,232.0,1703.0,1,2,2,3,11292,5,82,11697,7,33,2347,7
5,False,1731,87.0,337.0,1,2,4,5,14492,31,36,14100,36,23,1858,2
7,False,1235,77.0,214.0,1,2,23,3,14685,8,34,10397,8,34,1352,1
7,False,2059,292.0,1956.0,2,4,20,3,11433,20,43,14679,4,91,2251,8
7,False,1159,178.0,1107.0,3,7,17,7,14747,48,93,14107,2,81,1457,5
3,False,1115,231.0,1464.0,2,4,30,6,11298,42,74,14771,4,91,1306,6
1,False,645,70.0,224.0,2,5,21,6,11884,48,93,14747,48,93,755,1
3,False,815,114.0,587.0,3,7,8,5,15304,7,33,14492,31,36,1009,3
20,False,1930,154.0,820.0,2,5,5,4,11618,28,21,12451,7,33,2204,4
3,False,839,142.0,789.0,2,6,21,2,11278,47,38,15624,7,33,1001,4
16,False,1703,163.0,725.0,1,3,16,3,11618,28,21,13342,50,45,1846,3
9,False,1810,149.0,754.0,2,4,28,4,11057,31,36,15919,3,71,1939,4
16,False,700,120.0,587.0,1,2,24,4,14492,31,36,15304,7,33,900,3
7,False,1905,103.0,534.0,2,5,27,5,12264,47,38,10397,8,34,2048,3
19,False,1659,168.0,957.0,3,7,17,7,13204,7,33,11433,20,43,1947,4
17,False,851,93.0,383.0,2,5,24,2,11298,42,74,10781,16,72,1024,2
17,False,700,52.0,160.0,2,5,31,2,16218,2,81,14107,2,81,752,1
18,False,2120,85.0,441.0,1,1,31,1,12191,42,74,13158,42,74,2245,2
14,False,2040,270.0,1521.0,1,2,10,4,12478,30,22,10423,42,74,10,7
17,False,1331,70.0,223.0,3,7,1,5,11637,32,66,13487,21,63,1441,1
7,False,2325,64.0,241.0,2,6,23,4,11433,20,43,10792,30,22,29,1
7,False,1124,66.0,188.0,2,6,2,4,14869,45,87,12280,10,83,1230,1
16,False,1355,132.0,818.0,1,1,8,6,12339,12,42,10721,19,13,1607,4
16,False,1600,133.0,563.0,3,7,9,6,10721,19,13,11042,33,44,1813,3
19,False,1530,109.0,529.0,2,6,25,6,11697,7,33,13577,39,37,1719,3
18,False,1240,175.0,977.0,1,3,4,5,12339,12,42,11292,5,82,1335,4
3,False,1034,191.0,1337.0,1,1,13,4,11292,5,82,11057,31,36,1545,6
17,False,1000,75.0,236.0,3,7,6,3,12892,4,91,12889,26,85,1115,1
18,False,540,210.0,1468.0,2,5,29,7,13796,4,91,11259,42,74,1110,6
7,False,1959,94.0,321.0,1,1,30,7,14730,15,52,10397,8,34,2133,2
17,False,1310,161.0,976.0,3,7,21,4,14794,45,87,11298,42,74,1651,4
20,False,1219,226.0,1346.0,2,4,11,1,12266,42,74,14908,4,91,1405,6
7,False,810,85.0,404.0,1,3,14,1,10397,8,34,13204,7,33,935,2
0,False,1405,121.0,589.0,2,4,24,7,13930,11,41,11995,31,36,1706,3
17,False,830,89.0,235.0,2,5,27,5,13930,11,41,11433,20,43,1059,1
3,False,1940,192.0,1145.0,1,3,20,7,13303,7,33,11433,20,43,2252,5
3,False,701,194.0,1235.0,3,7,29,5,11298,42,74,12892,4,91,815,5
19,False,530,161.0,920.0,1,3,28,1,14100,36,23,15304,7,33,811,4
18,False,1335,330.0,2615.0,1,2,4,5,12982,9,2,12892,4,91,2105,11
7,False,1356,104.0,484.0,1,3,13,7,10397,8,34,15016,23,64,1440,2
17,False,1257,56.0,77.0,2,4,7,4,14771,4,91,13476,4,91,1353,1
3,False,648,122.0,641.0,2,6,7,2,11292,5,82,11298,42,74,950,3
3,False,1311,185.0,1032.0,1,2,19,6,11057,31,36,10423,42,74,1516,5
20,False,1835,134.0,717.0,2,5,9,1,13930,11,41,13931,47,38,2149,3
3,False,1525,169.0,964.0,2,5,30,1,13303,7,33,12266,42,74,1714,4
1,False,1650,326.0,2149.0,1,3,22,2,13204,7,33,14679,4,91,1916,9
5,False,822,124.0,653.0,1,3,14,1,11278,47,38,10599,0,51,926,3
13,False,1045,76.0,287.0,1,1,26,3,10713,10,83,11884,48,93,1101,2
18,False,2020,155.0,899.0,2,6,8,3,11697,7,33,11278,47,38,2255,4
10,False,959,173.0,991.0,1,3,22,2,11292,5,82,14057,35,92,1152,4
3,False,1349,142.0,812.0,2,6,7,2,11193,15,52,11298,42,74,1511,4
19,False,1040,73.0,258.0,3,7,17,7,12889,26,85,14679,4,91,1153,2
5,False,1205,162.0,957.0,1,3,18,5,14986,7,33,14100,36,23,1447,4
3,False,901,178.0,1120.0,2,4,18,1,13930,11,41,14635,7,33,1259,5
3,True,1525,88.0,290.0,1,1,16,7,13931,47,38,11057,31,36,1653,2
7,False,1802,117.0,516.0,1,2,14,1,13931,47,38,10397,8,34,1959,3
14,False,834,157.0,818.0,1,3,14,1,10721,19,13,10994,39,37,1111,4
3,False,1850,222.0,1430.0,2,6,8,3,14100,36,23,10423,42,74,2132,6
16,False,1015,200.0,1030.0,1,3,26,6,12953,30,22,14193,7,33,1235,5
16,False,1937,85.0,296.0,2,4,1,5,13930,11,41,11066,33,44,2202,2
20,False,1641,258.0,1874.0,2,5,9,1,14747,48,93,12266,42,74,2259,8
3,False,1202,128.0,759.0,1,3,8,2,13204,7,33,11278,47,38,1410,4
20,False,1342,138.0,853.0,2,4,11,1,11292,5,82,14679,4,91,1500,4
3,True,2150,174.0,964.0,2,6,30,4,13303,7,33,12266,42,74,2344,4
19,False,725,161.0,1010.0,1,3,31,4,15304,7,33,12953,30,22,1006,5
18,False,2200,70.0,270.0,2,5,15,7,10397,8,34,12451,7,33,2310,2
6,False,1255,81.0,283.0,2,4,29,5,12264,47,38,10792,30,22,1416,2
18,False,1235,110.0,628.0,2,6,15,3,11292,5,82,12889,26,85,1325,3
16,False,1000,120.0,500.0,1,3,2,3,11278,47,38,12339,12,42,1200,3
18,False,2100,85.0,447.0,2,5,12,4,14679,4,91,14771,4,91,2225,2
17,False,1031,114.0,451.0,1,2,12,6,14771,4,91,11603,35,92,1225,2
3,False,1140,310.0,2402.0,2,4,26,2,12892,4,91,14100,36,23,1950,10
2,False,836,108.0,630.0,1,3,24,4,13264,35,92,12892,4,91,1024,3
10,False,1100,188.0,1246.0,2,6,6,1,13204,7,33,15024,44,4,1408,5
0,False,1355,66.0,223.0,2,4,25,1,13930,11,41,11721,20,43,1601,1
17,False,1235,175.0,1024.0,2,5,7,6,11292,5,82,14747,48,93,1430,5
3,False,2035,96.0,334.0,1,3,25,5,13930,11,41,13487,21,63,2211,2
11,False,1714,136.0,594.0,1,2,28,1,13230,36,23,13930,11,41,1830,3
3,False,1944,135.0,700.0,2,5,23,1,13303,7,33,14492,31,36,2159,3
7,False,700,260.0,1489.0,1,2,14,1,13198,23,64,14747,48,93,920,6
9,False,815,84.0,323.0,1,1,28,5,13930,11,41,12945,15,52,1039,2
3,False,620,250.0,1773.0,3,7,10,7,14107,2,81,11057,31,36,1330,8
5,True,630,96.0,290.0,1,1,4,2,13931,47,38,11057,31,36,806,2
9,False,1531,79.0,335.0,1,1,9,7,12451,7,33,13303,7,33,1650,2
7,False,2240,305.0,1947.0,1,3,12,6,10397,8,34,12892,4,91,45,8
3,False,902,313.0,2077.0,1,2,22,2,11057,31,36,14679,4,91,1115,9
14,True,1138,171.0,1035.0,1,1,29,6,14027,7,33,12953,30,22,1429,5
12,False,1245,305.0,2462.0,1,2,13,7,12173,9,2,14893,4,91,1950,10
7,False,1959,110.0,516.0,2,4,18,1,13931,47,38,10397,8,34,2149,3
10,False,1854,138.0,819.0,1,1,23,7,13891,4,91,11292,5,82,2212,4
14,False,1805,180.0,1180.0,2,5,10,2,14635,7,33,10529,6,11,2105,5
17,False,1830,64.0,151.0,1,2,16,3,12264,47,38,11027,49,39,1934,1
7,False,1030,156.0,1027.0,2,5,9,1,10397,8,34,14321,17,12,1306,5
3,False,1840,162.0,1044.0,3,7,7,4,13198,23,64,14107,2,81,1922,5
20,False,648,108.0,524.0,2,4,30,6,10849,24,84,11292,5,82,836,3
15,False,2130,141.0,744.0,2,5,10,2,12266,42,74,10140,29,86,2251,3
2,True,1125,75.0,238.0,1,2,12,6,11624,7,33,14112,7,33,1240,1
14,False,2259,302.0,2342.0,2,4,4,1,12892,4,91,13303,7,33,701,10
7,False,1000,162.0,989.0,2,6,15,3,14869,45,87,11298,42,74,1342,4
3,False,1050,249.0,1389.0,1,1,3,1,12953,30,22,11298,42,74,1359,6
10,False,600,176.0,1013.0,1,2,9,3,13303,7,33,14100,36,23,856,5
18,False,650,85.0,436.0,3,7,20,3,13495,16,72,11259,42,74,815,2
9,False,841,87.0,396.0,2,4,30,6,11298,42,74,13061,42,74,1008,2
4,False,1047,84.0,235.0,2,4,6,3,11057,31,36,12223,49,39,1211,1
14,False,1100,79.0,184.0,1,3,6,7,12953,30,22,10721,19,13,1219,1
6,False,1440,102.0,420.0,2,5,23,1,15412,41,54,12264,47,38,1622,2
18,False,620,70.0,255.0,2,5,1,7,12889,26,85,14107,2,81,730,2
16,False,847,105.0,337.0,2,4,7,4,14100,36,23,14492,31,36,1032,2
20,False,1120,202.0,1201.0,1,2,23,3,11042,33,44,11292,5,82,1242,5
7,False,1958,95.0,406.0,2,5,13,5,15304,7,33,10397,8,34,2133,2
7,False,2150,148.0,874.0,3,7,22,5,13487,21,63,10849,24,84,2318,4
18,False,1920,145.0,1037.0,1,1,4,2,14107,2,81,13871,25,65,2245,5
18,False,2105,90.0,446.0,1,3,13,7,14679,4,91,13796,4,91,2235,2
