crash_date,traffic_control_device,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,crash_type,intersection_related_i,damage,prim_contributory_cause,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,crash_hour,crash_day_of_week,crash_month
181678,16,2,1,17,6,3,0,1,1,1,1,24,2,2,0.0,0.0,0.0,0.0,0.0,3.0,17,7,12
16650,16,10,3,15,10,3,4,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,5,2
138501,16,2,1,10,10,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,7,10
28485,16,2,3,10,6,3,0,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,2,3
32482,16,2,3,0,8,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,14,7,3
122364,16,2,3,17,10,3,0,1,1,1,1,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,4,9
87341,16,2,3,10,3,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,5.0,9,7,6
139480,15,2,2,0,8,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,6,10
105843,16,2,3,17,2,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,5.0,7,3,8
186473,16,2,3,17,3,3,2,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,13,4,12
108750,16,2,2,17,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,6.0,5,5,8
138558,17,2,3,0,17,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,1,10
107272,16,2,3,10,3,3,2,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,18,3,8
152405,16,7,1,14,8,3,6,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,19,7,10
126862,16,11,3,9,2,3,5,1,0,1,1,26,2,4,1.0,0.0,0.0,0.0,1.0,1.0,11,7,9
60117,15,2,3,0,8,3,0,1,0,1,2,18,4,3,1.0,0.0,0.0,1.0,0.0,5.0,11,4,5
13945,16,2,3,10,3,3,0,1,0,1,2,17,3,3,1.0,0.0,0.0,1.0,0.0,2.0,11,4,1
13867,16,10,1,10,1,3,4,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,3,1
65029,4,2,3,17,8,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,7,5
141605,16,2,3,17,6,3,0,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,2,10
102188,15,2,3,0,8,3,0,1,0,1,2,22,3,2,0.0,0.0,0.0,0.0,0.0,3.0,12,5,7
97787,16,2,1,8,8,3,0,1,1,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,4,7,7
17136,16,10,3,2,3,3,6,1,0,1,2,36,1,2,0.0,0.0,0.0,0.0,0.0,4.0,10,6,2
1530,15,2,3,0,8,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,5,1
104188,17,7,4,11,6,3,6,5,1,1,0,21,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,7,8
62281,15,2,4,0,6,3,0,1,0,1,2,5,2,3,1.0,0.0,0.0,1.0,0.0,1.0,20,4,5
102871,16,2,3,17,11,3,0,1,1,1,2,26,2,2,0.0,0.0,0.0,0.0,0.0,5.0,16,7,7
121349,4,2,3,2,8,3,0,1,1,1,2,24,1,2,0.0,0.0,0.0,0.0,0.0,1.0,11,4,9
92582,15,2,1,0,8,3,0,5,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,4,7
145485,16,2,3,10,8,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,5,10
122145,16,2,3,9,6,3,0,1,0,1,2,6,2,4,1.0,0.0,0.0,0.0,1.0,1.0,18,3,9
35473,16,3,3,10,2,3,6,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,2,3
142180,15,2,3,10,10,3,0,1,1,1,1,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,10
176683,16,2,1,10,8,3,0,1,1,1,2,19,3,2,0.0,0.0,0.0,0.0,0.0,4.0,17,2,12
141083,16,7,1,17,3,2,6,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,7,10
53621,16,2,1,0,10,3,0,1,0,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,6,4
162393,15,3,3,0,8,3,0,1,0,1,2,36,4,3,1.0,0.0,0.0,1.0,0.0,5.0,8,3,11
94924,15,2,3,0,8,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,6,7
118981,16,2,3,10,2,3,0,5,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,16,5,8
1653,15,2,1,10,8,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,19,7,1
128494,16,2,1,17,8,3,0,1,1,1,2,6,3,2,0.0,0.0,0.0,0.0,0.0,7.0,0,7,9
177712,16,2,3,9,2,3,0,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,14,2,12
116145,16,2,3,15,10,3,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,4,8
25742,16,2,4,15,8,3,0,1,1,1,1,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,6,2
123255,16,2,3,0,6,3,0,5,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,5,9
187919,16,2,1,0,6,3,6,1,0,1,2,17,3,2,0.0,0.0,0.0,0.0,0.0,3.0,23,5,12
4459,16,7,1,10,8,3,6,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,4,1
79836,16,2,3,17,2,3,0,1,0,1,2,22,2,4,1.0,0.0,0.0,0.0,1.0,1.0,18,7,6
66862,16,2,3,11,6,3,0,1,0,1,2,18,2,4,2.0,0.0,0.0,0.0,2.0,0.0,12,7,5
156376,16,2,3,0,8,3,6,1,1,1,2,18,4,2,0.0,0.0,0.0,0.0,0.0,4.0,7,5,11
30627,16,2,2,10,2,3,0,1,1,1,0,15,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,4,3
101322,16,2,3,17,2,3,0,1,0,1,2,18,2,4,1.0,0.0,0.0,0.0,1.0,1.0,15,6,7
61697,16,2,1,17,6,3,0,1,0,1,2,17,2,3,1.0,0.0,0.0,1.0,0.0,2.0,3,1,5
35680,16,2,3,17,6,3,6,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,5,3
39031,16,2,1,9,1,3,0,1,0,0,0,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,0,1,3
62645,15,2,3,17,3,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,14,2,5
149996,16,2,3,17,8,3,6,1,0,1,2,36,2,4,1.0,0.0,0.0,0.0,1.0,1.0,17,5,10
53446,16,3,3,9,8,3,0,1,1,1,0,38,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,3,4
83887,16,2,3,0,6,3,0,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,3,6
119404,17,11,5,10,2,3,5,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,3,8
23664,16,2,3,15,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,4,2
3441,16,2,3,17,10,3,4,5,1,1,1,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,2,1
187111,17,11,5,9,3,3,5,5,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,6,12
29631,16,2,3,0,2,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,13,1,3
64290,16,7,3,17,6,3,6,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,8,1,5
181875,16,9,1,10,8,3,1,1,1,1,0,39,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,1,12
152136,16,2,3,0,6,3,0,1,1,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,3.0,11,6,10
87407,15,2,3,0,18,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,5.0,17,1,6
117659,16,2,3,10,8,3,0,1,0,1,2,9,3,2,0.0,0.0,0.0,0.0,0.0,3.0,15,2,8
88718,16,2,1,10,2,3,0,1,1,1,1,17,2,2,0.0,0.0,0.0,0.0,0.0,3.0,0,1,7
100019,16,2,3,17,13,5,0,1,0,1,2,24,2,4,1.0,0.0,0.0,0.0,1.0,2.0,10,7,7
170851,15,2,1,10,6,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,7,11
127071,16,2,1,10,6,3,0,1,1,0,2,6,2,2,0.0,0.0,0.0,0.0,0.0,3.0,21,3,9
185441,4,10,2,10,2,3,4,1,1,1,0,31,2,2,0.0,0.0,0.0,0.0,0.0,5.0,6,5,12
141257,4,2,1,17,2,3,0,1,0,1,2,18,2,1,1.0,0.0,1.0,0.0,0.0,2.0,23,2,10
76384,16,2,3,10,6,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,12,5,6
128939,15,2,3,10,8,3,0,1,0,1,2,19,4,2,0.0,0.0,0.0,0.0,0.0,5.0,14,7,9
51135,16,2,1,10,6,3,0,1,0,1,1,8,2,3,2.0,0.0,0.0,2.0,0.0,1.0,22,5,4
115382,16,2,1,17,8,3,0,1,0,1,2,18,3,3,3.0,0.0,0.0,2.0,1.0,3.0,20,1,8
55277,16,7,3,17,6,3,6,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,5,4
136952,16,2,1,0,2,3,0,1,1,1,2,26,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,6,9
2798,15,2,3,0,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,6,1
90996,4,2,3,10,2,3,0,1,0,1,2,14,2,3,1.0,0.0,0.0,1.0,0.0,1.0,11,7,7
80981,16,2,1,15,2,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,4,2,6
152895,16,2,3,17,11,3,0,1,1,1,1,12,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,7,10
132212,16,2,3,10,8,3,0,1,0,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,3.0,11,3,9
142299,15,2,3,0,8,3,0,1,0,1,2,5,2,3,3.0,0.0,0.0,3.0,0.0,1.0,15,3,10
164002,16,7,0,17,8,3,6,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,18,3,11
9519,16,10,1,0,6,3,6,1,0,1,2,39,2,2,0.0,0.0,0.0,0.0,0.0,3.0,6,6,1
48123,16,7,4,9,8,3,6,5,0,1,1,18,2,4,1.0,0.0,0.0,0.0,1.0,2.0,19,7,4
177915,15,2,3,0,6,3,0,1,0,1,2,5,2,1,1.0,0.0,1.0,0.0,0.0,2.0,11,4,12
20067,17,11,5,7,6,3,5,5,1,1,2,36,3,2,0.0,0.0,0.0,0.0,0.0,1.0,4,1,2
34176,16,6,3,15,10,3,0,1,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,2,3
113383,16,2,1,17,18,3,0,1,1,1,2,3,2,2,0.0,0.0,0.0,0.0,0.0,5.0,22,5,8
10637,15,2,0,17,8,3,2,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,3,1
161904,16,2,1,10,8,3,6,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,1,11
43744,4,7,3,0,8,3,6,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,16,5,4
172132,16,2,1,15,6,3,0,1,0,1,2,28,2,3,5.0,0.0,0.0,3.0,2.0,1.0,0,7,11
17648,16,7,1,17,6,3,6,1,1,1,2,18,3,2,0.0,0.0,0.0,0.0,0.0,4.0,19,1,2
34407,15,2,3,0,10,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,7,4,3
101732,4,2,3,15,8,3,0,1,1,0,0,23,2,2,0.0,0.0,0.0,0.0,0.0,4.0,10,5,7
55288,16,7,3,17,6,3,6,1,0,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,3.0,9,5,4
5880,15,3,3,0,10,3,1,1,0,1,2,39,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,1
9843,16,2,3,10,19,3,0,1,1,1,2,8,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,5,1
113686,16,2,3,0,8,3,0,1,0,1,2,36,3,4,1.0,0.0,0.0,0.0,1.0,2.0,8,2,8
139371,4,2,3,10,8,3,0,1,1,1,0,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,4,10
102249,15,7,1,9,2,3,6,1,0,1,2,26,2,3,1.0,0.0,0.0,1.0,0.0,1.0,21,6,7
165607,16,2,3,0,2,3,0,1,0,1,2,6,2,4,1.0,0.0,0.0,0.0,1.0,2.0,12,4,11
164844,15,10,3,8,10,3,4,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,7,11
188441,15,11,5,0,6,3,5,5,1,1,2,3,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,7,12
100268,16,2,1,0,8,3,0,1,1,1,1,6,2,2,0.0,0.0,0.0,0.0,0.0,5.0,1,4,7
40453,16,2,1,10,6,3,0,1,1,1,0,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,1,3
138631,16,2,3,9,3,3,0,1,0,1,0,36,2,1,1.0,0.0,1.0,0.0,0.0,1.0,8,2,10
127724,16,2,1,9,8,3,0,1,0,1,0,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,21,6,9
184972,16,2,3,17,6,3,0,4,0,1,2,24,2,3,4.0,0.0,0.0,2.0,2.0,1.0,10,4,12
36684,15,2,3,17,8,3,0,1,0,1,0,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,10,2,3
131455,16,2,3,11,1,3,0,1,1,1,2,21,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,6,9
2539,16,2,3,0,8,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,4.0,10,1,1
157221,16,2,3,17,8,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,16,5,11
173876,16,2,3,17,10,3,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,3,12
186823,16,2,3,0,2,3,4,1,1,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,3,12
3271,16,2,1,15,3,2,0,1,1,1,2,13,3,2,0.0,0.0,0.0,0.0,0.0,3.0,20,7,1
50404,16,2,1,17,6,3,0,1,0,1,2,24,2,3,1.0,0.0,0.0,1.0,0.0,1.0,5,6,4
188024,16,7,2,10,6,3,6,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,7.0,8,1,12
2384,16,2,3,17,2,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,4,1
138785,16,2,3,17,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,3,10
15429,16,2,3,17,6,3,0,1,0,1,2,18,2,4,1.0,0.0,0.0,0.0,1.0,1.0,15,4,2
185436,16,3,1,10,2,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,17,5,12
77460,16,2,1,0,9,3,0,1,0,1,2,6,2,1,3.0,0.0,1.0,2.0,0.0,2.0,23,7,6
115320,15,2,3,17,2,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,7,8
160072,16,2,3,17,6,3,0,1,0,1,2,18,2,3,3.0,0.0,0.0,3.0,0.0,1.0,8,3,11
107439,16,2,1,10,2,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,6,8
108488,16,2,3,0,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,16,2,8
158960,16,2,1,0,6,3,0,1,0,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,3.0,22,7,11
11276,15,10,1,0,6,3,4,1,0,1,2,18,2,4,2.0,0.0,0.0,0.0,2.0,2.0,1,1,1
65060,16,2,1,17,6,3,0,1,0,1,2,17,2,3,1.0,0.0,0.0,1.0,0.0,1.0,0,7,5
2935,15,10,3,7,10,3,1,1,1,1,1,24,3,2,0.0,0.0,0.0,0.0,0.0,1.0,12,2,1
9054,15,2,3,17,6,3,0,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,15,5,1
110719,16,2,1,17,8,3,0,5,1,0,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,21,7,8
8516,15,2,3,0,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,4,1
92649,15,2,3,17,8,3,0,1,0,1,2,26,2,4,1.0,0.0,0.0,0.0,1.0,1.0,9,6,7
113692,16,2,3,15,3,3,0,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,2,8
152469,16,3,3,15,2,3,0,1,1,1,0,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,2,10
39459,4,2,3,10,8,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,2,3
80759,15,2,3,1,3,4,0,1,1,1,1,0,1,2,0.0,0.0,0.0,0.0,0.0,1.0,9,6,6
20246,16,9,1,10,2,3,4,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,3,2
185724,16,2,1,0,2,3,4,1,0,1,2,6,4,3,2.0,0.0,0.0,2.0,0.0,9.0,21,2,12
147427,16,2,3,17,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,5,10
6300,16,11,5,17,6,3,5,5,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,6,1
41919,16,2,3,17,8,3,0,5,0,1,2,36,2,3,2.0,0.0,0.0,2.0,0.0,3.0,14,1,3
35002,4,2,1,10,8,3,0,1,1,1,1,26,3,2,0.0,0.0,0.0,0.0,0.0,6.0,23,6,3
81130,16,2,3,17,6,3,0,1,0,1,2,18,2,4,2.0,0.0,0.0,0.0,2.0,1.0,18,5,6
108988,15,2,3,0,6,3,0,1,0,1,2,5,2,3,1.0,0.0,0.0,1.0,0.0,1.0,8,2,8
93593,16,2,3,0,8,3,0,1,1,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,4.0,17,6,7
150966,16,7,3,17,2,3,6,1,1,1,2,39,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,3,10
2164,4,2,1,17,15,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,3,1
149523,4,2,3,17,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,6,10
149735,16,2,3,10,1,3,0,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2,7,10
126768,16,7,3,15,2,3,6,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,7,5,9
82532,16,2,3,10,6,3,0,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,9,3,6
92149,16,2,3,17,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,5,7
8838,2,2,4,17,6,3,0,1,0,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,7,1
79846,16,2,3,0,8,3,0,5,0,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,5.0,7,7,6
77922,4,2,3,7,10,3,0,1,1,1,2,13,2,2,0.0,0.0,0.0,0.0,0.0,1.0,19,7,6
129835,4,2,3,1,8,3,0,1,1,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,1.0,9,6,9
108467,15,2,3,17,15,3,0,1,0,1,2,13,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,2,8
99937,16,2,3,17,8,3,0,5,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,6,7
101450,16,2,1,15,3,3,0,1,1,1,1,22,2,2,0.0,0.0,0.0,0.0,0.0,4.0,22,7,7
168672,16,2,1,17,8,3,0,1,1,1,2,17,2,2,0.0,0.0,0.0,0.0,0.0,3.0,19,6,11
88901,15,2,3,10,8,3,0,1,0,1,1,21,2,4,1.0,0.0,0.0,0.0,1.0,2.0,9,3,7
64419,16,2,3,17,6,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,4,5
29252,4,2,3,17,3,3,0,1,0,1,2,18,2,3,5.0,0.0,0.0,2.0,3.0,0.0,15,1,3
2072,16,2,3,9,8,3,6,1,0,1,0,18,3,3,2.0,0.0,0.0,2.0,0.0,1.0,15,7,1
9256,16,2,3,10,2,3,4,1,1,1,0,39,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,7,1
163152,16,2,3,0,2,3,0,1,0,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,12,4,11
143301,17,11,5,2,13,5,5,5,1,1,2,26,1,2,0.0,0.0,0.0,0.0,0.0,1.0,19,5,10
44937,16,2,3,10,8,3,0,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,5.0,13,6,4
119514,4,2,3,17,8,3,0,1,1,1,1,23,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,5,8
36182,16,2,3,0,8,3,0,1,0,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,6,3
61501,16,2,3,10,6,3,0,1,1,0,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,7,5
87739,15,2,3,0,6,3,0,1,0,1,2,17,2,4,1.0,0.0,0.0,0.0,1.0,1.0,16,1,6
8038,15,2,0,0,6,3,0,5,1,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,5,1
134767,4,2,3,0,12,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,4,9
77511,16,2,3,10,2,3,6,1,1,1,0,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,1,6
132837,16,2,0,17,2,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,5,9
22846,15,3,3,0,2,3,0,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,7,5,2
107729,16,2,3,0,8,3,0,1,0,1,2,36,3,4,1.0,0.0,0.0,0.0,1.0,2.0,14,3,8
139620,16,2,3,17,6,3,0,1,1,1,2,22,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,2,10
67077,16,7,4,10,2,3,6,1,1,1,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,3,5
178976,15,2,3,17,8,3,0,1,0,1,2,12,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,4,12
63965,16,2,3,0,1,3,0,1,0,1,2,18,2,1,5.0,0.0,5.0,0.0,0.0,0.0,17,3,5
72343,15,2,3,10,3,3,0,1,1,0,0,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,6,6
123019,16,2,3,0,2,3,0,1,0,1,2,6,2,3,1.0,0.0,0.0,1.0,0.0,2.0,9,7,9
116491,16,2,4,13,6,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,17,4,8
27915,15,2,3,8,2,3,0,1,0,1,0,36,2,3,1.0,0.0,0.0,1.0,0.0,1.0,15,2,2
188381,16,2,1,0,5,3,6,1,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,1,6,12
130818,16,2,1,17,5,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,3,5,9
97451,15,2,3,0,6,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,16,3,7
36357,16,2,3,17,2,3,0,1,0,1,2,36,2,1,2.0,0.0,1.0,1.0,0.0,1.0,17,2,3
40739,16,3,3,10,2,3,6,1,1,1,1,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,7,3
138271,9,7,3,15,2,3,6,1,1,1,2,23,2,2,0.0,0.0,0.0,0.0,0.0,3.0,7,3,10
150124,16,2,1,0,6,3,0,1,1,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2,7,10
151666,16,2,3,15,8,3,0,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,5,10
125055,15,2,3,0,8,3,0,1,0,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,1,9
124390,16,2,1,10,8,3,0,1,1,0,2,19,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,5,9
55350,15,11,1,0,6,3,5,5,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,4.0,20,6,4
41554,16,2,3,17,6,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,2,3
93320,16,2,3,10,8,3,0,1,1,0,2,19,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,2,7
98102,16,2,3,17,1,3,0,6,0,1,2,28,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,7,7
168118,4,2,3,17,2,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,2,11
131288,16,2,1,17,8,3,0,1,0,1,2,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,5,4,9
148412,16,2,0,0,8,3,0,1,1,1,2,6,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,4,10
123326,16,2,2,17,2,3,0,1,0,1,1,24,3,3,1.0,0.0,0.0,1.0,0.0,3.0,5,4,9
56351,17,7,3,0,18,3,6,5,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,2,5
2597,4,2,3,0,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,2,1
114584,16,2,3,15,2,3,0,5,1,1,2,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,2,8
73454,16,7,3,17,3,3,0,5,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,3,6
32332,15,2,3,0,6,3,0,1,0,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,4.0,8,5,3
80984,15,2,3,8,8,3,0,1,0,1,0,18,2,3,1.0,0.0,0.0,1.0,0.0,1.0,16,2,6
105416,16,2,3,10,2,3,0,1,0,1,2,19,2,3,1.0,0.0,0.0,1.0,0.0,1.0,17,4,8
35894,4,2,3,0,10,3,0,1,1,1,1,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,7,3
27019,15,2,1,0,8,3,0,1,1,1,2,5,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,7,2
43454,4,2,0,0,8,3,0,1,1,1,2,18,2,2,0.0,0.0,0.0,0.0,0.0,2.0,4,1,4
141294,16,2,1,15,2,3,0,1,1,1,2,36,3,2,0.0,0.0,0.0,0.0,0.0,3.0,6,4,10
43795,15,7,3,17,8,3,6,1,0,1,2,24,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,5,4
5573,15,10,3,10,8,3,4,1,1,1,1,36,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,7,1
